C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
4198.0000,1260.0000,1247.0000,4.0000,534.0000,159.0000,152.0000,0.0000,1362.0000,417.0000,399.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.3345,1794.5521,9.5885,52.0694,10.2050
2346.0000,571.0000,684.0000,44.0000,430.0000,104.0000,126.0000,7.0000,862.0000,195.0000,245.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.5886,1102.1572,5.8878,21.2697,8.4639
1408.0000,375.0000,332.0000,8.0000,245.0000,69.0000,64.0000,0.0000,731.0000,195.0000,181.0000,3.0000,242.0000,69.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.8391,686.5013,2.9475,25.8715,1.9049
4583.0000,984.0000,1074.0000,12.0000,0.0000,0.0000,0.0000,0.0000,166.0000,42.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.3592,1376.1968,1.2902,103.2702,0.0000
2853.0000,773.0000,758.0000,0.0000,421.0000,115.0000,114.0000,0.0000,794.0000,219.0000,214.0000,0.0000,240.0000,71.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.3845,1150.4370,3.2840,28.9370,2.1792
7007.0000,1987.0000,2074.0000,6.0000,929.0000,269.0000,270.0000,4.0000,925.0000,250.0000,269.0000,0.0000,248.0000,73.0000,74.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.4118,2687.2393,6.0247,78.0005,9.7380
4210.0000,978.0000,967.0000,117.0000,704.0000,160.0000,164.0000,18.0000,1171.0000,265.0000,281.0000,27.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,695.0000,172.0000,161.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.1626,1912.4473,3.9792,62.6754,2.9588
4633.0000,1288.0000,1371.0000,3.0000,567.0000,166.0000,173.0000,0.0000,1167.0000,319.0000,339.0000,0.0000,185.0000,52.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.4634,1990.0039,4.6014,49.6544,4.8800
4112.0000,1003.0000,1082.0000,52.0000,891.0000,254.0000,282.0000,15.0000,246.0000,52.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.5901,1577.2788,2.4040,58.8458,1.4731
4355.0000,1086.0000,1154.0000,52.0000,1055.0000,297.0000,327.0000,16.0000,242.0000,52.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.3216,1716.5713,3.8818,48.7673,2.3764
3827.0000,955.0000,992.0000,21.0000,272.0000,66.0000,79.0000,1.0000,612.0000,173.0000,173.0000,3.0000,212.0000,48.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.2781,1771.2936,3.6342,45.5109,2.1936
2761.0000,769.0000,796.0000,21.0000,562.0000,145.0000,156.0000,5.0000,369.0000,101.0000,107.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.0000,34.0000,35.0000,1.0000,355.0000,110.0000,102.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8750,1371.3448,1.9059,31.7910,1.7111
2953.0000,695.0000,783.0000,46.0000,0.0000,0.0000,0.0000,0.0000,608.0000,153.0000,168.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.4149,1140.8208,7.3198,66.7495,1.0868
2543.0000,665.0000,597.0000,15.0000,385.0000,107.0000,94.0000,2.0000,498.0000,135.0000,124.0000,2.0000,244.0000,70.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.2651,1024.7253,3.0808,40.1484,1.7507
5032.0000,1408.0000,1457.0000,3.0000,641.0000,178.0000,182.0000,0.0000,602.0000,161.0000,165.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,206.0000,70.0000,70.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.8446,1996.1490,2.9865,93.4639,1.7888
5533.0000,1576.0000,1656.0000,10.0000,670.0000,198.0000,207.0000,1.0000,1247.0000,353.0000,382.0000,4.0000,328.0000,90.0000,101.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.0000,81.0000,86.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.7558,2341.7266,6.3164,49.9160,6.9884
3668.0000,978.0000,1139.0000,78.0000,992.0000,262.0000,311.0000,24.0000,448.0000,114.0000,145.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8341,1681.5958,4.4842,43.1656,7.1871
5396.0000,1324.0000,1442.0000,58.0000,453.0000,114.0000,119.0000,5.0000,706.0000,168.0000,170.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.6838,1763.9866,1.4008,95.1984,1.2139
6111.0000,1717.0000,1818.0000,6.0000,753.0000,215.0000,224.0000,0.0000,1070.0000,282.0000,316.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0000,36.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.0858,2535.2620,4.8517,102.6014,5.0260
1967.0000,537.0000,479.0000,11.0000,414.0000,114.0000,97.0000,2.0000,676.0000,188.0000,174.0000,3.0000,245.0000,69.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,810.0000,194.0000,172.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0358,1101.2703,2.7164,36.7084,1.7772
2343.0000,613.0000,527.0000,16.0000,740.0000,202.0000,173.0000,4.0000,493.0000,134.0000,124.0000,2.0000,463.0000,128.0000,116.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.3131,1091.4464,2.7637,29.0054,1.7477
4285.0000,986.0000,1106.0000,70.0000,931.0000,208.0000,242.0000,17.0000,388.0000,95.0000,107.0000,7.0000,151.0000,32.0000,30.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.8449,1751.1049,2.3490,49.0996,1.6829
1020.0000,323.0000,335.0000,10.0000,181.0000,57.0000,62.0000,2.0000,726.0000,223.0000,222.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6476,688.7639,3.3848,3.1050,4.4928
3681.0000,1064.0000,1140.0000,101.0000,1182.0000,342.0000,389.0000,30.0000,88.0000,26.0000,22.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0000,39.0000,42.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.4897,1744.9344,3.6951,40.7007,1.3968
3046.0000,834.0000,930.0000,7.0000,726.0000,192.0000,224.0000,3.0000,302.0000,81.0000,94.0000,0.0000,356.0000,93.0000,108.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.0000,44.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.3778,1421.8210,4.2726,28.1360,3.8618
4922.0000,1116.0000,1274.0000,59.0000,1947.0000,444.0000,523.0000,20.0000,1714.0000,391.0000,442.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.6051,2185.9634,4.5107,35.4624,5.7331
2551.0000,617.0000,679.0000,14.0000,308.0000,86.0000,90.0000,2.0000,617.0000,173.0000,177.0000,3.0000,147.0000,38.0000,43.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.6588,1268.7922,5.2540,36.4651,2.9842
2289.0000,622.0000,550.0000,14.0000,399.0000,116.0000,103.0000,2.0000,652.0000,187.0000,171.0000,3.0000,236.0000,66.0000,61.0000,1.0000,0.0000,0.0000,0.0000,0.0000,99.0000,28.0000,17.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9311,897.3288,3.8455,31.0509,1.6040
3264.0000,855.0000,1004.0000,72.0000,745.0000,192.0000,222.0000,18.0000,432.0000,109.0000,138.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,407.0000,107.0000,124.0000,7.0000,172.0000,41.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.3247,1595.1276,3.1201,48.2461,2.8339
3718.0000,1101.0000,1063.0000,15.0000,379.0000,96.0000,102.0000,2.0000,682.0000,195.0000,196.0000,2.0000,184.0000,54.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.1052,1542.2874,14.7654,62.4613,4.0468
4959.0000,1379.0000,1466.0000,75.0000,210.0000,59.0000,64.0000,3.0000,813.0000,234.0000,246.0000,10.0000,0.0000,0.0000,0.0000,0.0000,158.0000,44.0000,49.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.9510,1830.9890,6.1020,48.9358,4.9324
4965.0000,1420.0000,1496.0000,101.0000,437.0000,137.0000,146.0000,10.0000,999.0000,296.0000,286.0000,22.0000,181.0000,49.0000,47.0000,5.0000,0.0000,0.0000,0.0000,0.0000,178.0000,47.0000,52.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1549,1820.9138,2.6346,32.8721,3.1079
1636.0000,458.0000,395.0000,8.0000,246.0000,69.0000,60.0000,1.0000,728.0000,199.0000,177.0000,3.0000,244.0000,70.0000,65.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.5350,800.0427,2.6311,20.9645,1.9261
2836.0000,696.0000,682.0000,21.0000,0.0000,0.0000,0.0000,0.0000,2617.0000,608.0000,616.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.7448,1643.9546,6.1826,0.0000,9.5896
4964.0000,1171.0000,1089.0000,68.0000,394.0000,100.0000,90.0000,5.0000,429.0000,104.0000,96.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,236.0000,49.0000,52.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.4559,1705.0815,1.2291,84.9196,0.2238
3092.0000,696.0000,758.0000,61.0000,832.0000,183.0000,209.0000,17.0000,1293.0000,285.0000,304.0000,25.0000,189.0000,39.0000,43.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.8580,1592.7340,4.9790,10.1083,6.1604
7425.0000,1741.0000,1781.0000,76.0000,1092.0000,256.0000,269.0000,13.0000,454.0000,100.0000,105.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,385.0000,91.0000,99.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.1191,2418.6245,4.4738,96.3457,2.6583
3338.0000,800.0000,724.0000,22.0000,252.0000,62.0000,56.0000,2.0000,477.0000,119.0000,106.0000,3.0000,225.0000,56.0000,55.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,482.0000,113.0000,100.0000,1.0000,202.0000,49.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,81.6546,1383.1302,1.4852,69.8609,0.8089
5436.0000,1183.0000,1208.0000,151.0000,0.0000,0.0000,0.0000,0.0000,888.0000,193.0000,208.0000,22.0000,228.0000,58.0000,57.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.3022,1838.3468,2.1493,65.6359,1.2103
2262.0000,610.0000,545.0000,14.0000,392.0000,107.0000,100.0000,1.0000,637.0000,180.0000,169.0000,2.0000,233.0000,65.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,240.0000,62.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4518,918.8293,5.2586,32.8480,1.6611
6131.0000,1708.0000,1852.0000,41.0000,1011.0000,287.0000,292.0000,7.0000,919.0000,244.0000,277.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.7216,2403.4578,4.7013,85.1987,6.1019
3258.0000,872.0000,922.0000,7.0000,771.0000,212.0000,229.0000,1.0000,272.0000,74.0000,77.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,428.0000,117.0000,120.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2911,1252.0869,5.4306,28.9851,2.9112
4109.0000,1218.0000,1197.0000,0.0000,694.0000,211.0000,202.0000,0.0000,1041.0000,311.0000,322.0000,0.0000,144.0000,41.0000,42.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.4138,2004.2831,4.2837,55.8744,5.6496
3184.0000,820.0000,931.0000,53.0000,1200.0000,304.0000,336.0000,20.0000,120.0000,34.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.8099,1438.5034,2.1780,43.4318,1.6043
5004.0000,1401.0000,1504.0000,5.0000,385.0000,110.0000,120.0000,0.0000,1623.0000,448.0000,478.0000,2.0000,189.0000,49.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.1074,2112.0571,5.5353,45.1836,4.9316
6258.0000,1731.0000,1856.0000,7.0000,867.0000,248.0000,251.0000,0.0000,1139.0000,302.0000,326.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.0196,2457.3748,6.6557,82.6184,6.7393
3280.0000,749.0000,734.0000,96.0000,462.0000,112.0000,104.0000,15.0000,232.0000,53.0000,57.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,52.0000,49.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.1466,1200.9235,1.5011,43.5767,1.8346
244.0000,67.0000,63.0000,1.0000,240.0000,68.0000,63.0000,1.0000,461.0000,129.0000,113.0000,2.0000,233.0000,69.0000,57.0000,1.0000,0.0000,0.0000,0.0000,0.0000,717.0000,201.0000,177.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.7188,544.4706,2.1980,15.7993,2.0033
7434.0000,1909.0000,1971.0000,27.0000,504.0000,127.0000,132.0000,2.0000,914.0000,237.0000,236.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.0000,44.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.7583,2865.9055,6.3751,140.1179,4.2120
3477.0000,830.0000,854.0000,7.0000,0.0000,0.0000,0.0000,0.0000,352.0000,84.0000,87.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0053,1213.7037,3.0855,104.1776,3.6479
3059.0000,941.0000,783.0000,0.0000,505.0000,154.0000,121.0000,0.0000,1486.0000,426.0000,381.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.0000,63.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.7730,1836.3835,14.4785,61.7038,18.0587
4456.0000,1149.0000,1171.0000,18.0000,0.0000,0.0000,0.0000,0.0000,831.0000,212.0000,207.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.4781,1615.2817,1.3470,73.5445,1.9091
5455.0000,1517.0000,1649.0000,0.0000,555.0000,151.0000,164.0000,0.0000,737.0000,197.0000,226.0000,0.0000,181.0000,48.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.6153,2078.6826,2.9334,67.1476,4.1711
2784.0000,681.0000,713.0000,1.0000,1207.0000,300.0000,310.0000,0.0000,354.0000,85.0000,95.0000,0.0000,221.0000,52.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.9965,1371.2668,4.8646,26.9965,1.7684
4463.0000,1260.0000,1383.0000,0.0000,548.0000,162.0000,169.0000,0.0000,1108.0000,301.0000,355.0000,0.0000,181.0000,52.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.2324,1883.6224,3.8442,40.5205,4.3816
3087.0000,908.0000,981.0000,76.0000,1001.0000,280.0000,317.0000,24.0000,610.0000,185.0000,201.0000,15.0000,113.0000,36.0000,37.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.0583,1618.0115,6.4064,9.8818,10.4423
5281.0000,1211.0000,1221.0000,137.0000,0.0000,0.0000,0.0000,0.0000,413.0000,98.0000,108.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.8242,1721.6522,1.8284,135.0308,2.2202
3481.0000,1018.0000,1186.0000,103.0000,923.0000,265.0000,293.0000,21.0000,690.0000,210.0000,251.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.7907,1599.3353,6.3275,17.8797,9.1937
4878.0000,1373.0000,1455.0000,4.0000,564.0000,169.0000,169.0000,1.0000,1303.0000,365.0000,384.0000,0.0000,193.0000,53.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.3501,2076.3774,7.3074,53.7649,6.5977
6254.0000,1811.0000,1919.0000,2.0000,868.0000,259.0000,272.0000,0.0000,1106.0000,303.0000,332.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.8171,2477.1604,7.7201,68.7827,9.7607
772.0000,210.0000,203.0000,4.0000,833.0000,233.0000,209.0000,4.0000,675.0000,179.0000,173.0000,3.0000,458.0000,126.0000,116.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5845,691.0881,2.2671,3.2668,3.5883
2893.0000,768.0000,881.0000,76.0000,425.0000,113.0000,129.0000,14.0000,724.0000,195.0000,225.0000,17.0000,340.0000,92.0000,110.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,220.0000,56.0000,65.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.5999,1469.6357,3.3499,15.8553,1.2460
3845.0000,985.0000,1136.0000,68.0000,745.0000,206.0000,225.0000,11.0000,396.0000,104.0000,113.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.0000,33.0000,40.0000,3.0000,319.0000,82.0000,93.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.6017,1625.5883,3.3006,48.8814,3.8288
3294.0000,763.0000,881.0000,2.0000,187.0000,46.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.5419,1208.4292,3.3520,75.2180,0.6690
2642.0000,738.0000,853.0000,65.0000,384.0000,109.0000,119.0000,9.0000,664.0000,189.0000,214.0000,15.0000,353.0000,100.0000,114.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.0000,59.0000,68.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.6221,1463.2310,4.2809,18.1020,1.9584
4787.0000,1185.0000,1346.0000,59.0000,461.0000,121.0000,143.0000,2.0000,1055.0000,269.0000,296.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.2062,1890.6918,9.8297,102.2945,7.5829
